order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,category,sub-category,product_name,sales,quantity,discount,profit
Ca-823425,2025-03-21,2025-04-15,Standard Class,Cust-9449,Kenneth Ayala,Home Office,South,Office Supplies,Paper,Synergistic Bottom-Line Monitoring,2674.39,7,0.44,221.69
Ca-196402,2025-01-29,2025-04-20,Second Class,Cust-3647,Kristin Ferguson,Home Office,South,Office Supplies,Binders,Enterprise-Wide Actuating Workforce,1274.77,10,0.4,588.51
Ca-242019,2025-03-18,2025-04-30,First Class,Cust-2997,Paul Garcia,Home Office,Central,Furniture,Tables,Centralized Mobile Parallelism,4791.31,5,0.09,716.53
Ca-701336,2024-08-06,2025-04-27,Second Class,Cust-4380,Vanessa Fields,Consumer,East,Furniture,Tables,Assimilated 24Hour Initiative,2997.29,2,0.48,926.14
Ca-734205,2023-11-25,2025-04-25,Second Class,Cust-6674,Bobby Russo,Consumer,West,Office Supplies,Art,Versatile System-Worthy Product,3039.7,6,0.48,574.74
Ca-274027,2025-03-05,2025-04-28,Same Day,Cust-2037,Andrew Holmes,Corporate,East,Office Supplies,Labels,Adaptive Asynchronous Core,356.86,2,0.11,33.84
Ca-606128,2024-09-03,2025-05-01,Standard Class,Cust-7189,Katelyn Williams,Consumer,South,Technology,Phones,Re-Contextualized Holistic Software,4356.58,8,0.3,911.53
Ca-799201,2024-07-28,2025-04-27,Standard Class,Cust-1828,Amy Barnes,Corporate,South,Office Supplies,Labels,Streamlined Full-Range Capability,2979.75,8,0.46,784.08
Ca-316872,2024-02-18,2025-04-19,Second Class,Cust-1779,Katelyn Fernandez,Consumer,East,Technology,Accessories,Cross-Group Bandwidth-Monitored Framework,4187.24,3,0.41,592.36
Ca-691739,2024-09-20,2025-04-23,First Class,Cust-5558,Derrick Bird,Consumer,Central,Furniture,Bookcases,Diverse Multi-State Budgetary Management,2374.28,2,0.24,339.49
Ca-277087,2025-01-14,2025-05-05,Second Class,Cust-4926,Mrs. Anna Smith,Consumer,East,Office Supplies,Binders,Mandatory Incremental Structure,1495.5,5,0.08,388.72
Ca-310285,2024-11-30,2025-04-21,Second Class,Cust-4184,Robert Reynolds,Consumer,Central,Furniture,Tables,Total Neutral Model,1280.61,6,0.39,787.26
Ca-938260,2023-06-12,2025-04-19,Second Class,Cust-6304,Isaac Williams,Corporate,East,Furniture,Tables,Networked Optimal Graphic Interface,4141.05,4,0.17,560.71
Ca-616677,2024-07-10,2025-05-06,Same Day,Cust-4956,Jeremiah Burns,Home Office,East,Furniture,Tables,Operative Content-Based Capability,421.57,5,0.31,658.63
Ca-764856,2024-10-22,2025-05-08,Second Class,Cust-5457,Joseph Jones,Home Office,East,Furniture,Bookcases,Implemented User-Facing Website,3857.38,3,0.16,142.38
Ca-192144,2024-01-31,2025-05-02,Same Day,Cust-5554,Jordan Mendoza,Corporate,East,Furniture,Furnishings,Self-Enabling Bifurcated Process Improvement,3840.58,1,0.11,834.77
Ca-544485,2023-05-23,2025-04-09,Second Class,Cust-2834,Jessica Jones,Consumer,South,Office Supplies,Art,Object-Based Full-Range Firmware,4401.51,6,0.41,582.48
Ca-179801,2024-02-10,2025-05-02,Same Day,Cust-8398,Christina Edwards,Home Office,East,Office Supplies,Art,Inverse Value-Added Ability,568.99,2,0.16,528.28
Ca-652670,2023-10-12,2025-04-10,Standard Class,Cust-5667,Jake Patterson,Home Office,South,Technology,Copiers,Inverse Mission-Critical Hub,3980.88,9,0.3,771.71
Ca-638634,2023-09-20,2025-04-27,Second Class,Cust-8486,Sarah Armstrong,Home Office,Central,Office Supplies,Binders,Re-Engineered Contextually-Based Installation,1983.35,10,0.42,167.77
Ca-653276,2024-11-11,2025-04-10,First Class,Cust-2724,Anthony Cortez,Home Office,South,Office Supplies,Storage,Synchronized Client-Server Interface,1304.68,8,0.09,650.0
Ca-153800,2024-08-11,2025-04-22,First Class,Cust-6179,Jason Juarez,Home Office,West,Furniture,Bookcases,Future-Proofed Background Toolset,4043.83,7,0.02,302.73
Ca-822830,2023-06-04,2025-04-09,Same Day,Cust-3365,Geoffrey Olsen Dvm,Corporate,South,Technology,Copiers,Fully-Configurable Multimedia Structure,2060.88,9,0.12,666.16
Ca-202419,2024-10-06,2025-05-03,First Class,Cust-6028,Sharon Ramos,Home Office,Central,Office Supplies,Paper,Multi-Layered User-Facing Matrix,3171.35,5,0.26,621.5
Ca-376056,2023-12-03,2025-04-29,First Class,Cust-9505,Judy Evans,Consumer,South,Furniture,Bookcases,Right-Sized High-Level Neural-Net,221.85,8,0.14,628.19
Ca-456761,2024-03-08,2025-05-01,First Class,Cust-1742,Cynthia Holmes,Consumer,West,Technology,Phones,Open-Source Exuding Workforce,3161.03,8,0.24,576.79
Ca-316347,2024-04-11,2025-04-23,Same Day,Cust-7199,Gerald Smith,Consumer,West,Technology,Accessories,Upgradable Incremental Help-Desk,3257.46,2,0.1,968.07
Ca-922375,2024-10-20,2025-05-05,First Class,Cust-9495,Walter Garcia,Home Office,West,Furniture,Tables,Customizable Homogeneous Approach,4883.1,7,0.21,-66.94
Ca-260597,2023-10-28,2025-04-09,First Class,Cust-2406,Michael Perry,Home Office,Central,Office Supplies,Binders,Focused Even-Keeled Leverage,2463.05,7,0.27,609.54
Ca-851614,2023-07-23,2025-05-03,Same Day,Cust-1834,Mr. Tyler Douglas,Consumer,East,Furniture,Chairs,Stand-Alone Grid-Enabled Collaboration,4446.42,8,0.23,331.65
Ca-601077,2023-12-25,2025-04-09,Same Day,Cust-5404,Brandon Charles,Home Office,Central,Technology,Phones,Reactive Reciprocal Matrix,4880.33,3,0.41,76.14
Ca-627829,2024-02-07,2025-05-04,Same Day,Cust-1969,Dr. William Alexander,Corporate,West,Office Supplies,Binders,Public-Key Methodical Matrices,2185.3,7,0.28,246.8
Ca-431991,2024-08-10,2025-04-13,Same Day,Cust-1672,Monica Esparza,Home Office,South,Technology,Machines,Seamless Value-Added Contingency,4795.81,4,0.13,415.91
Ca-610940,2024-12-28,2025-04-28,First Class,Cust-3174,Thomas Wright,Corporate,Central,Technology,Computers,Sharable Neutral Service-Desk,3334.11,5,0.31,310.21
Ca-555873,2024-03-12,2025-04-17,First Class,Cust-8239,Sandra Williams,Consumer,Central,Technology,Machines,Phased Tertiary Open System,2870.9,10,0.33,932.58
Ca-654281,2025-02-11,2025-04-30,Second Class,Cust-1129,Roberto Snow,Consumer,East,Technology,Computers,Configurable Impactful Extranet,3545.11,9,0.06,-31.2
Ca-344059,2025-01-10,2025-04-18,Second Class,Cust-9067,Kenneth Mclaughlin,Consumer,West,Furniture,Chairs,Robust Fault-Tolerant Groupware,2251.84,7,0.38,-93.22
Ca-515070,2024-01-02,2025-04-23,Same Day,Cust-8852,Alicia Thompson,Corporate,Central,Office Supplies,Labels,Up-Sized Discrete Methodology,3179.95,4,0.49,-90.15
Ca-753391,2024-06-20,2025-04-09,Same Day,Cust-4484,Brittany Moran,Corporate,West,Office Supplies,Paper,Synchronized Encompassing Hub,2174.81,2,0.48,94.91
Ca-350611,2025-04-04,2025-04-30,First Class,Cust-5713,Sara Singh,Consumer,Central,Office Supplies,Paper,Future-Proofed 5Thgeneration Alliance,3175.43,3,0.41,966.4
Ca-378227,2024-07-24,2025-05-08,First Class,Cust-4409,Tracey Davis,Corporate,East,Technology,Phones,Synergistic Explicit Access,4393.92,6,0.21,987.48
Ca-356479,2023-12-28,2025-05-03,Same Day,Cust-1433,Nathaniel Rodriguez,Home Office,Central,Office Supplies,Labels,Compatible Leadingedge Array,2278.33,10,0.03,344.56
Ca-498797,2024-01-20,2025-04-19,Standard Class,Cust-9414,Derrick Dorsey,Consumer,East,Office Supplies,Binders,Function-Based Next Generation Analyzer,3574.95,5,0.27,758.32
Ca-915566,2024-10-08,2025-04-18,First Class,Cust-7486,Luis Sims,Consumer,West,Office Supplies,Storage,Ameliorated Client-Driven Orchestration,3285.09,10,0.29,185.23
Ca-626163,2023-07-04,2025-05-04,Standard Class,Cust-5538,Jennifer White,Home Office,East,Office Supplies,Paper,Reverse-Engineered Grid-Enabled Task-Force,1755.73,9,0.0,104.4
Ca-348670,2024-03-22,2025-04-18,First Class,Cust-7667,Joseph Johnson,Consumer,West,Furniture,Bookcases,Stand-Alone Needs-Based Emulation,3550.45,9,0.37,751.08
Ca-679917,2024-02-13,2025-04-25,Second Class,Cust-6958,Corey Wilkerson,Home Office,East,Office Supplies,Storage,Automated Neutral Graphical User Interface,3718.28,7,0.17,156.6
Ca-564090,2024-12-20,2025-04-12,Same Day,Cust-6315,Sarah Garcia,Corporate,South,Office Supplies,Binders,Secured Multi-Tasking Website,1328.91,6,0.21,128.16
Ca-784892,2024-04-01,2025-04-24,First Class,Cust-7265,Hector Bradford,Home Office,West,Technology,Machines,Enterprise-Wide Multi-Tasking Policy,1808.76,1,0.04,999.0
Ca-768246,2025-03-05,2025-05-08,Standard Class,Cust-7079,Jessica Grimes,Home Office,East,Furniture,Chairs,Visionary Static Hierarchy,444.65,5,0.42,8.23
Ca-868548,2024-03-07,2025-05-01,First Class,Cust-8041,Patrick Tucker,Corporate,Central,Technology,Accessories,Grass-Roots Solution-Oriented Encryption,2695.4,8,0.28,20.98
Ca-530019,2025-01-13,2025-04-18,Second Class,Cust-4105,Cody Hart,Consumer,East,Office Supplies,Binders,Managed Responsive Neural-Net,1713.82,1,0.01,-82.13
Ca-600169,2025-04-08,2025-04-24,Same Day,Cust-9928,Jeffrey Houston,Consumer,West,Technology,Computers,Multi-Layered Real-Time Forecast,2018.47,2,0.09,819.01
Ca-792054,2023-09-16,2025-04-26,Standard Class,Cust-7495,Joshua Roberts,Home Office,East,Furniture,Tables,Synergistic Transitional Synergy,2186.8,4,0.34,470.4
Ca-436110,2024-05-17,2025-04-23,Second Class,Cust-9357,Andrew Park,Home Office,South,Technology,Phones,Optimized Holistic Migration,4457.06,6,0.01,157.37
Ca-204325,2024-03-18,2025-04-17,Same Day,Cust-4367,Kevin Payne,Home Office,South,Office Supplies,Paper,Synergized Content-Based Project,4036.54,7,0.25,545.39
Ca-471081,2023-07-19,2025-04-19,Standard Class,Cust-8493,Jessica Mcdaniel,Corporate,Central,Office Supplies,Storage,Intuitive 24/7 Matrix,2155.46,8,0.06,305.96
Ca-458854,2024-03-25,2025-05-07,First Class,Cust-3858,Sara Blake,Home Office,West,Furniture,Chairs,Public-Key Maximized Open Architecture,1045.26,7,0.18,261.17
Ca-163298,2025-01-07,2025-04-23,Same Day,Cust-8643,Jacob Frank,Consumer,Central,Office Supplies,Paper,Organic Client-Server Leverage,4479.02,6,0.15,172.0
Ca-389292,2024-03-06,2025-04-25,Same Day,Cust-5295,Monica Coleman,Home Office,West,Office Supplies,Storage,Open-Architected Systematic Website,2706.37,5,0.33,934.27
Ca-321381,2024-02-22,2025-04-14,Second Class,Cust-4788,Brian Robinson,Corporate,South,Technology,Phones,Streamlined Even-Keeled Software,110.04,8,0.39,-79.39
Ca-771896,2023-05-18,2025-04-22,Second Class,Cust-3385,Lori Martin,Corporate,South,Technology,Copiers,Fully-Configurable Attitude-Oriented Contingency,1130.04,7,0.49,816.65
Ca-104123,2024-01-25,2025-05-06,Standard Class,Cust-2528,John Taylor,Consumer,West,Office Supplies,Binders,Face-To-Face Intangible Application,499.02,5,0.09,228.27
Ca-477951,2024-06-20,2025-05-08,Standard Class,Cust-4099,Michelle Smith,Home Office,Central,Furniture,Chairs,Extended Encompassing Project,1650.18,1,0.39,661.27
Ca-942095,2023-08-02,2025-04-18,Same Day,Cust-5228,Jeremy Hodges,Corporate,South,Furniture,Chairs,Reverse-Engineered Tangible Hardware,3564.06,9,0.32,835.69
Ca-417606,2023-11-28,2025-05-02,Same Day,Cust-7187,Mr. Ryan Young,Consumer,Central,Office Supplies,Storage,Operative Systematic Infrastructure,1099.23,9,0.19,171.11
Ca-278217,2024-07-19,2025-04-19,Second Class,Cust-9749,Johnathan Sullivan,Consumer,South,Furniture,Tables,Self-Enabling Heuristic Concept,1616.71,10,0.12,928.34
Ca-836779,2025-04-06,2025-05-07,Second Class,Cust-9927,Elizabeth Wright,Consumer,South,Office Supplies,Labels,Synchronized Optimizing Utilization,1922.51,6,0.4,959.2
Ca-631275,2023-06-14,2025-04-21,Same Day,Cust-5720,Mary Sweeney,Consumer,South,Furniture,Tables,Managed Analyzing Forecast,1685.94,3,0.33,441.16
Ca-401652,2023-08-22,2025-04-23,Second Class,Cust-6888,Kimberly Copeland,Corporate,Central,Furniture,Tables,Down-Sized Actuating Intranet,2682.29,1,0.46,287.92
Ca-452164,2024-04-21,2025-04-15,Second Class,Cust-9439,Craig Patel,Consumer,West,Furniture,Tables,Horizontal Neutral Extranet,3076.86,4,0.1,478.73
Ca-429125,2023-05-02,2025-04-10,First Class,Cust-5734,Juan Moss,Corporate,South,Furniture,Chairs,Function-Based System-Worthy Website,1914.63,10,0.27,393.16
Ca-372894,2024-09-06,2025-04-15,Second Class,Cust-7614,Ralph Scott,Corporate,East,Technology,Phones,Vision-Oriented Impactful Budgetary Management,1509.83,4,0.46,529.11
Ca-767887,2023-12-23,2025-04-20,First Class,Cust-7393,Ronald Nielsen,Consumer,South,Furniture,Tables,Organized Motivating Concept,558.73,10,0.3,720.35
Ca-484192,2024-06-27,2025-04-23,Standard Class,Cust-6503,Ronald Watkins,Corporate,Central,Office Supplies,Binders,Streamlined Optimal Archive,287.03,5,0.18,-47.34
Ca-209562,2023-05-04,2025-04-19,Second Class,Cust-3651,Deborah Velasquez,Consumer,West,Technology,Phones,Total Multi-State Hierarchy,1097.19,2,0.05,370.33
Ca-709067,2025-04-05,2025-04-12,Standard Class,Cust-5330,Clinton Hall,Consumer,South,Technology,Phones,Optional Attitude-Oriented Function,4947.74,1,0.15,175.0
Ca-593952,2024-01-17,2025-04-24,Same Day,Cust-9544,Steven Vazquez,Home Office,East,Technology,Accessories,Multi-Channeled Transitional Capability,1706.58,7,0.04,244.43
Ca-800635,2024-01-08,2025-04-28,First Class,Cust-4985,Renee Valdez,Home Office,Central,Office Supplies,Binders,Universal Reciprocal System Engine,693.95,2,0.36,138.83
Ca-793700,2024-02-29,2025-04-30,Standard Class,Cust-7271,Kristy Henderson,Home Office,West,Office Supplies,Storage,Up-Sized Fault-Tolerant Framework,176.21,1,0.12,477.2
Ca-161404,2024-11-22,2025-04-27,Standard Class,Cust-7831,Michael Young,Consumer,Central,Furniture,Tables,Pre-Emptive Bi-Directional Encoding,4814.0,5,0.43,23.36
Ca-213525,2024-01-15,2025-04-12,Standard Class,Cust-6283,Roger Murray,Corporate,Central,Technology,Machines,Networked 24/7 Portal,3729.44,7,0.34,575.78
Ca-585410,2023-10-01,2025-04-30,Standard Class,Cust-4864,Margaret Lara,Corporate,West,Office Supplies,Labels,Focused Mission-Critical Solution,846.27,9,0.1,962.3
Ca-968705,2023-08-30,2025-04-17,Second Class,Cust-9557,Mr. Bryce Soto Md,Home Office,Central,Technology,Copiers,Diverse Optimal Graphical User Interface,4739.05,9,0.15,187.27
Ca-199773,2024-04-18,2025-04-18,Same Day,Cust-1639,Mr. Christopher Reed,Corporate,West,Office Supplies,Storage,Persevering Solution-Oriented Local Area Network,187.65,2,0.13,295.89
Ca-519825,2024-12-24,2025-04-22,Second Class,Cust-2678,Amber Spencer,Consumer,East,Office Supplies,Binders,Up-Sized Tertiary Success,3686.87,7,0.27,283.33
Ca-380927,2024-03-23,2025-04-28,Standard Class,Cust-3329,Christine Schmidt,Corporate,East,Technology,Machines,Enterprise-Wide Cohesive Middleware,328.71,8,0.32,604.49
Ca-216996,2024-08-22,2025-05-06,Standard Class,Cust-3176,Robert Williams,Home Office,East,Technology,Accessories,Persevering Solution-Oriented Firmware,3735.03,1,0.3,44.7
Ca-118893,2023-12-15,2025-04-09,First Class,Cust-8163,Vincent Williams,Consumer,South,Furniture,Furnishings,Networked Needs-Based Ability,1882.34,10,0.25,149.87
Ca-139719,2023-09-16,2025-04-19,Standard Class,Cust-7112,Emily Jordan,Corporate,West,Furniture,Bookcases,Cloned Full-Range Framework,3538.71,6,0.42,465.23
Ca-719071,2023-05-03,2025-04-23,Same Day,Cust-7082,William Jackson,Consumer,East,Technology,Copiers,Networked Attitude-Oriented Projection,286.17,9,0.42,90.57
Ca-210409,2024-05-06,2025-04-18,First Class,Cust-1570,Alyssa Park,Corporate,South,Technology,Machines,Virtual Scalable Collaboration,2380.62,10,0.41,960.74
Ca-880972,2024-05-12,2025-04-14,Second Class,Cust-2689,Miranda Moore,Corporate,South,Technology,Phones,Diverse Tertiary Standardization,820.77,5,0.17,480.48
Ca-665701,2024-06-05,2025-05-06,First Class,Cust-9261,Janet Hall,Corporate,West,Furniture,Furnishings,Implemented Multi-State Hardware,525.61,3,0.42,562.65
Ca-733131,2024-04-12,2025-04-26,Same Day,Cust-4494,Cole Young,Consumer,West,Technology,Computers,Universal Dedicated Parallelism,260.79,6,0.02,606.03
Ca-491995,2023-11-07,2025-04-19,Second Class,Cust-8162,Amanda Galvan,Home Office,West,Furniture,Tables,Business-Focused Transitional Software,902.67,6,0.34,631.47
Ca-915570,2025-03-26,2025-04-19,First Class,Cust-3143,Paula Rose,Consumer,East,Office Supplies,Paper,Enterprise-Wide Solution-Oriented Paradigm,2473.43,2,0.23,376.2
Ca-599561,2024-05-10,2025-05-02,Standard Class,Cust-9060,Jonathan Noble,Consumer,West,Furniture,Chairs,Open-Source Secondary Firmware,4505.14,5,0.09,604.59
Ca-646294,2024-05-22,2025-04-30,Second Class,Cust-6816,Sherry Lowe,Corporate,South,Furniture,Bookcases,Virtual 5Thgeneration Neural-Net,1405.94,5,0.3,953.32
Ca-256832,2023-07-31,2025-04-10,Second Class,Cust-4314,Chelsey Morris,Corporate,West,Furniture,Bookcases,Self-Enabling Responsive Data-Warehouse,3576.07,10,0.04,677.02
Ca-521016,2024-03-04,2025-05-02,Same Day,Cust-7805,Marcia Torres,Home Office,Central,Office Supplies,Storage,Intuitive Secondary Data-Warehouse,2229.42,7,0.25,117.82
Ca-162961,2024-01-04,2025-04-25,First Class,Cust-3921,Dr. Andrea Smith Dds,Consumer,South,Technology,Machines,Organized Non-Volatile Workforce,4880.66,7,0.27,856.04
Ca-249251,2024-09-05,2025-04-16,Second Class,Cust-5164,Joel Meza,Home Office,East,Furniture,Chairs,Synchronized Human-Resource Challenge,458.17,6,0.09,702.04
Ca-810929,2024-08-22,2025-04-28,First Class,Cust-2011,Chelsea Neal,Home Office,West,Technology,Computers,Monitored Dynamic Algorithm,305.74,4,0.11,837.07
Ca-677612,2024-03-24,2025-04-21,Same Day,Cust-1206,Ruben Wood,Corporate,West,Furniture,Furnishings,Enterprise-Wide Radical Hub,3465.46,5,0.41,110.23
Ca-199105,2023-08-29,2025-05-04,Standard Class,Cust-9530,Billy Sanchez,Home Office,Central,Furniture,Bookcases,Expanded Executive Forecast,3299.59,10,0.21,648.1
Ca-471731,2024-01-25,2025-04-17,Same Day,Cust-8055,Colleen Reyes,Corporate,Central,Furniture,Furnishings,Implemented Context-Sensitive Approach,497.39,5,0.28,591.31
Ca-398100,2024-01-02,2025-05-06,Same Day,Cust-4438,Veronica Gibson,Corporate,East,Technology,Accessories,Function-Based Logistical Time-Frame,2607.93,8,0.38,8.1
Ca-103159,2023-08-11,2025-04-17,Standard Class,Cust-6413,Michelle Johnson,Consumer,South,Office Supplies,Binders,Exclusive Zero-Defect Complexity,4694.38,5,0.42,970.99
Ca-416155,2024-01-25,2025-05-05,Standard Class,Cust-4184,Crystal Davis,Corporate,East,Office Supplies,Binders,User-Centric Full-Range Neural-Net,3196.1,2,0.05,289.01
Ca-121192,2023-12-27,2025-04-16,Same Day,Cust-8429,Samantha Huang,Home Office,West,Technology,Computers,Business-Focused System-Worthy Challenge,915.82,9,0.22,689.44
Ca-745472,2024-05-19,2025-04-28,Standard Class,Cust-7499,Andrew Davis,Consumer,West,Technology,Computers,Mandatory Responsive Attitude,3266.94,7,0.45,178.87
Ca-889164,2024-04-25,2025-05-05,First Class,Cust-6282,Michelle Carroll,Home Office,South,Furniture,Chairs,Polarized Logistical Extranet,2833.21,1,0.05,807.1
Ca-960068,2024-11-19,2025-05-06,Second Class,Cust-3553,Madison Morris,Consumer,West,Furniture,Chairs,Advanced 24Hour Data-Warehouse,981.2,10,0.36,926.16
Ca-391642,2024-04-26,2025-05-06,Second Class,Cust-4773,Cameron Rivera,Corporate,Central,Furniture,Furnishings,Virtual Attitude-Oriented Workforce,2664.05,7,0.47,108.76
Ca-323258,2025-02-22,2025-04-10,Same Day,Cust-2249,Lawrence Grant,Home Office,East,Technology,Phones,Optional Intangible Function,1514.73,10,0.34,237.93
Ca-377355,2025-02-06,2025-04-22,First Class,Cust-2834,John Richardson,Corporate,East,Office Supplies,Storage,Diverse Radical Policy,2646.27,6,0.41,8.77
Ca-415400,2025-01-08,2025-04-10,Second Class,Cust-7011,Mrs. Nancy Smith,Corporate,West,Office Supplies,Labels,Self-Enabling Client-Driven Customer Loyalty,160.91,4,0.05,-42.39
Ca-328571,2024-02-15,2025-04-13,Standard Class,Cust-3057,Donald Martin,Home Office,West,Office Supplies,Binders,Cross-Group Maximized Emulation,4567.85,5,0.27,799.96
Ca-407865,2024-09-28,2025-05-06,Standard Class,Cust-6789,Alicia Johnson,Corporate,East,Office Supplies,Art,Horizontal Client-Driven Hierarchy,4734.99,7,0.34,925.88
Ca-889370,2023-06-08,2025-04-12,Standard Class,Cust-5702,Kelsey Murphy,Consumer,South,Office Supplies,Storage,Decentralized Eco-Centric Info-Mediaries,2833.47,2,0.01,983.82
Ca-892419,2025-01-30,2025-04-19,First Class,Cust-2940,Gwendolyn Kirk,Home Office,West,Furniture,Tables,Adaptive Intangible Neural-Net,554.63,6,0.04,14.47
Ca-739026,2023-09-29,2025-04-26,First Class,Cust-6327,Travis Scott,Consumer,South,Technology,Copiers,Sharable Tangible Benchmark,4671.35,8,0.02,589.58
